url,year,make,model,miles,price,trade_type,location,post_time,title,author,author_link,scraping_time_R
https://www.chineseinla.com/f/page_viewtopic/t_2867191.html,2014,本田,CRV,"159,000 mi","$8,900 ",卖车,洛杉矶,2025-03-06 22:12:00,"自己的车2014年本田CRV,仅售8900",hunglin369,https://www.chineseinla.com/user/id_2599776.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2824813.html,-,本田,-,-,-,租车,洛杉矶,2020-01-01 00:00:00,全新行车记录仪、倒车影像包安装,renhua11,https://www.chineseinla.com/user/id_2560718.html,2025-03-16 20:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2866435.html,2010,奔驰,ML350 四驱SUV,"120,000 mi","$7,600 ",卖车,洛杉矶,2025-03-06 18:03:00,奔驰ML350四驱SUV车况极佳无事故$7800,Edgy,https://www.chineseinla.com/user/id_2604556.html,2025-03-16 21:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2817941.html,-,-,-,-,-,-,洛杉矶,2020-01-01 00:00:00,想买部2017以后的报废车.越野事故车,mikeusa777,https://www.chineseinla.com/user/id_2461305.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2829192.html,2015,路虎,发现四 3.0排量 七座位,"120,000 mi","$15,900 ",卖车,洛杉矶,2020-01-01 00:00:00,15年经典路虎发现四 七个座位 很新,kang20221209,https://www.chineseinla.com/user/id_2593579.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872227.html,2010,丰田,TOYOTA PRIUS II,"110,000 mi","$8,000 ",卖车,洛杉矶,2025-03-15 00:41:00,送快递 外卖神车,4374佛不渡人人自渡,https://www.chineseinla.com/user/id_2509593.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862257.html,2017,奔驰,-,"150,000 mi","$6,000 ",卖车,洛杉矶,2025-02-27 08:08:00,因为要回国忍痛转让爱车,xuyadong,https://www.chineseinla.com/user/id_2563901.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2831483.html,2013,丰田,Sienna,-,"$9,980 ",卖车,洛杉矶,2020-01-01 00:00:00,13年丰田塞纳$9980,吴佳豪,https://www.chineseinla.com/user/id_2574195.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2858933.html,2023,特斯拉,Model 3,"40,000 mi","$25,000 ",卖车,洛杉矶,2025-02-21 12:57:00,23年特斯拉Model 3 可申请8000元新能源补贴,大刘哥,https://www.chineseinla.com/user/id_2600854.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872401.html,2019,奔驰,glc300,"50,000 mi","$19,800 ",卖车,洛杉矶,2025-03-15 12:13:00,19年奔驰glc300首付2000开回家,新世纪123,https://www.chineseinla.com/user/id_2601047.html,2025-03-16 19:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2867388.html,2021,丰田,Sienna LE 油电混合 四驱,"40,000 mi","$38,500 ",卖车,洛杉矶,2025-03-07 10:36:00,赛纳Sienna新款油电混合车回国要卖,876Ken₉蔡哥,https://www.chineseinla.com/user/id_2369110.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872391.html,2017,道奇,道奇MPV,"60,000~100,000 mi","$9,200 ",卖车,洛杉矶,2025-03-15 11:58:00,七座大型道奇MPV2017个人低价出售,yitianyitian,https://www.chineseinla.com/user/id_2606408.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2785038.html,2012,马自达,马自达三排座 高配,-,"$9,500 ",买车,洛杉矶,2020-01-01 00:00:00,"2012顶配马自达三排座椅,真实里程11万里",LexusUSA,https://www.chineseinla.com/user/id_2470190.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2866131.html,-,本田,CR-V,"10,000 mi",-,租车,洛杉矶,2025-03-05 10:54:00,好车 CR-V 1万6带走,sheep5326,https://www.chineseinla.com/user/id_2605044.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2866144.html,-,马自达,马自达6,"146,069 mi",-,卖车,洛杉矶,2025-03-05 11:04:00,9千多 马自达6,少杰4972,https://www.chineseinla.com/user/id_2601587.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872365.html,-,福特,Ford focus,"140,000 mi","$3,000 ",买车,洛杉矶,2025-03-15 11:20:00,福特福克斯掀背14万迈3000开走烟检做完直接过户,Jeebar,https://www.chineseinla.com/user/id_2595904.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2867929.html,-,丰田,Prius,"100,000 mi",-,卖车,洛杉矶,2025-03-08 09:14:00,普锐斯 非常新,阿飞在美国,https://www.chineseinla.com/user/id_2596250.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2817378.html,-,-,-,-,-,-,洛杉矶,2020-01-01 00:00:00,我要买部2017以后的报废车.越野事故车,mikeusa6969,https://www.chineseinla.com/user/id_2590825.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2870591.html,2008,丰田,普锐斯 Hybrid,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-03-12 12:36:00,2008白色普锐斯急售6265089088,兴旺婚姻会所,https://www.chineseinla.com/user/id_212325.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871817.html,2019,本田,奥德赛,"160,000 mi",-,卖车,洛杉矶,2025-03-14 11:15:00,2019年本田奥德赛15800元出售,xuehong1,https://www.chineseinla.com/user/id_2509024.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2851233.html,2016,丰田,普锐斯 Hybrid,"180,000 mi","$13,000 ",卖车,洛杉矶,2025-02-08 14:51:00,2016年丰田普锐斯-13000美元,97896wallace,https://www.chineseinla.com/user/id_2599996.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2803411.html,2016,kia,-,"130,000 mi","$7,500 ",卖车,洛杉矶,2020-01-01 00:00:00,2016年kia-商务车-7500美元,mamadema,https://www.chineseinla.com/user/id_2587433.html,2025-03-16 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2803374.html,2006,现代,sonata,"150,000 mi","$2,600 ",卖车,洛杉矶,2020-01-01 00:00:00,月子中心倒闭-现代sonata-2600美元,shaofengg,https://www.chineseinla.com/user/id_2587422.html,2025-03-16 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2871880.html,2011,本田,Fit,"60,000~100,000 mi",-,租车,洛杉矶,2025-03-14 12:41:00,2011本田飞度 实用买菜车,winsonhe,https://www.chineseinla.com/user/id_2446950.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2849016.html,-,丰田,Prius,"60,000~100,000 mi","$4,800 ",租车,洛杉矶,2020-01-01 00:00:00,"低价出售拍卖行汽车 3232872999,质量有保障,可置换",bjmzy,https://www.chineseinla.com/user/id_2551808.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872339.html,2012,本田,Civic,"70,000 mi","$6,000 ",买车,洛杉矶,2025-03-15 10:39:00,Honda Civic 让售,xueru,https://www.chineseinla.com/user/id_92474.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2828668.html,-,丰田,普锐斯 油电混,-,-,租车,洛杉矶,2020-01-01 00:00:00,特价出租普锐斯,66553321i,https://www.chineseinla.com/user/id_2591356.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863032.html,2009,马自达,马自达5,"180,000 mi","$2,999 ",卖车,洛杉矶,2025-03-01 10:42:00,7坐马自达5 $2999,牛排店,https://www.chineseinla.com/user/id_2590261.html,2025-03-16 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2814479.html,2013,现代,伊兰特,"70,000 mi","$5,500 ",卖车,洛杉矶,2020-01-01 00:00:00,2013年现代伊兰特-7万迈-5500美元,wangranran456,https://www.chineseinla.com/user/id_2589384.html,2025-03-16 23:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2872407.html,-,奔驰,CLK350,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-03-15 12:18:00,个人奔驰敞篷车低价出售,Evasong,https://www.chineseinla.com/user/id_2586584.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872082.html,-,丰田,RAV4,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-03-14 17:44:00,便宜转让丰田RAV4 一手车主,可可托海,https://www.chineseinla.com/user/id_2597468.html,2025-03-16 19:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2801792.html,2020,丰田,Sienna,-,-,卖车,洛杉矶,2020-01-01 00:00:00,出2020款塞纳白色,奈何不懂？,https://www.chineseinla.com/user/id_399152.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2852536.html,-,日本车,-,-,-,买车,洛杉矶,2025-02-11 21:10:00,"求购二手车,现金收购各种二手车",shouche,https://www.chineseinla.com/user/id_2600368.html,2025-03-16 22:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2867393.html,2016,奔驰,C300,"100,000 mi","$9,800 ",租车,洛杉矶,2025-03-07 10:42:00,"卖一台2016年奔驰C300,卖9800",卖馄饨的小阿姨,https://www.chineseinla.com/user/id_2605472.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2859020.html,2005,丰田,TUNDRA 坦途 皮卡,"130,000 mi","$9,500 ",租车,洛杉矶,2025-02-21 15:29:00,05年白色TOYOTA四门双排六尺后箱TUNDRA坦途皮卡,Davipaul,https://www.chineseinla.com/user/id_2500181.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2865098.html,2018,讴歌,RDX,"80,000 mi","$16,800 ",卖车,洛杉矶,2025-03-04 19:49:00,超低价出2018 讴歌 RDX,3899@@@Ryan,https://www.chineseinla.com/user/id_2383059.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2851066.html,2020,福特,F150 2.7 L XLT AWD,"190,000 mi",-,卖车,洛杉矶,2025-02-08 10:07:00,2020年福特F150出售15000,liufei111,https://www.chineseinla.com/user/id_155589.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872447.html,-,-,-,-,-,-,洛杉矶,2025-03-15 14:04:00,寻找车主,Coco Queen,https://www.chineseinla.com/user/id_397774.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2864118.html,2017,尼桑,rogue,"110,000 mi",-,租车,洛杉矶,2025-03-02 10:35:00,2017日产rogue 1万1美刀,liongge99,https://www.chineseinla.com/user/id_2601584.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2860689.html,2013,丰田,普锐斯 Hybrid,"110,000 mi","$8,600 ",卖车,洛杉矶,2025-02-24 15:29:00,个人2013年精品普锐斯11万迈出售,Dikahe,https://www.chineseinla.com/user/id_2590167.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2868135.html,2021,大众,Volkswagen Atlas Cross Sport SE,-,"$25,000 ",卖车,洛杉矶,2025-03-08 15:11:00,2021 大众途昂Volkswagen Atlas Cross Sport SE,liutao11,https://www.chineseinla.com/user/id_63063.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2862595.html,2022,丰田,-,"10,000~30,000 mi",-,买车,洛杉矶,2025-02-27 15:28:00,回国出售自开 2022年 丰田卡罗拉,8042JAY,https://www.chineseinla.com/user/id_2521685.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2842840.html,2005,GMC,CagoVan,"60,000~100,000 mi","$6,000 ",卖车,洛杉矶,2020-01-01 00:00:00,个人2005 GMC cago van出售,m9014099701,https://www.chineseinla.com/user/id_2404788.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2870252.html,-,奔驰,Sprinter 2500 3.0,"100,000 mi",-,买车,洛杉矶,2025-03-11 22:13:00,奔驰Sprinter 2500 3.0 柴油车,6441注册驾驶教练,https://www.chineseinla.com/user/id_587774.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2828290.html,2007,丰田,凯美瑞 LE,"230,000 mi","$3,680 ",卖车,洛杉矶,2020-01-01 00:00:00,2007凯美瑞 LE 3680元,9210苹果用户_LyuFeng,https://www.chineseinla.com/user/id_2517030.html,2025-03-16 12:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2872421.html,-,雷克萨斯,RX450,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-03-15 12:48:00,出售汽车,davidyichai,https://www.chineseinla.com/user/id_2411262.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2783333.html,-,丰田,"Sienna, Acura RDX","240,000 mi","$5,999 ",买车,洛杉矶,2020-01-01 00:00:00,"丰田12神车赛纳,本田高瑞版SUV14讴歌RDX $5999,clean title",Heee,https://www.chineseinla.com/user/id_2535187.html,2025-03-16 20:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2868809.html,2007,KIA,KIA RONDO LX,"170,000 mi","$4,500 ",租车,洛杉矶,2025-03-09 20:30:00,卖车 2007年 KIA,nihaousa2025,https://www.chineseinla.com/user/id_2604157.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2856812.html,2006,福特,Ford 350 Van,"140,000 mi","$5,500 ",卖车,洛杉矶,2025-02-19 10:00:00,福特van车转让,3423晴晴,https://www.chineseinla.com/user/id_2409402.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2865590.html,2006,丰田,-,"240,000 mi","$3,000 ",卖车,洛杉矶,2025-03-04 14:20:00,2006 丰田七座,阳光青年1988,https://www.chineseinla.com/user/id_2408340.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2778799.html,2008,丰田,Sienna,"160,000 mi","$3,000 ",卖车,洛杉矶,2020-01-01 00:00:00,toyota丰田塞纳 八座,缘分世界19888,https://www.chineseinla.com/user/id_391349.html,2025-03-16 17:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2564280.html,2015,马自达,马自达5 三排座椅 小塞纳,-,"$10,500 ",卖车,洛杉矶,2020-01-01 00:00:00,2015马自达5 三排座椅 小塞纳 $10500包过户,Mazda7777,https://www.chineseinla.com/user/id_2514969.html,2025-03-16 20:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2863968.html,2017,宝马,X3 28i,"76,000 mi","$9,800 ",卖车,洛杉矶,2025-03-02 23:34:00,个人宝马X3出售,Micael,https://www.chineseinla.com/user/id_2488666.html,2025-03-15 11:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2871004.html,-,丰田,丰田普锐斯,"100,000 mi","$6,000 ",卖车,洛杉矶,2025-03-13 07:51:00,丰田普锐斯出售,7172阳光,https://www.chineseinla.com/user/id_2483197.html,2025-03-16 16:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2863845.html,2013,大众,捷达,"160,000 mi","$3,500 ",卖车,洛杉矶,2025-03-02 19:02:00,转让 2013年大众捷达$3500,we奕文,https://www.chineseinla.com/user/id_434939.html,2025-03-16 14:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871699.html,2016,丰田,Toyota普锐斯V,"60,000~100,000 mi",-,买车,洛杉矶,2025-03-14 08:47:00,2016年牛马神车普锐斯V空间更大更能装货,利未,https://www.chineseinla.com/user/id_2598472.html,2025-03-16 17:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2856898.html,2015,本田,CRV EXL 高配 四驱,"120,000 mi","$13,000 ",卖车,洛杉矶,2025-02-18 11:33:00,本田 CRV EXL 高配 四驱 白色 2015年 12万迈 $13000,XUEJIAN,https://www.chineseinla.com/user/id_2393509.html,2025-03-16 19:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871780.html,-,奔驰/宝马,-,"100,000 mi","$3,000 ",卖车,洛杉矶,2025-03-14 10:30:00,代步神器,默默支持,https://www.chineseinla.com/user/id_2588866.html,2025-03-16 21:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2864121.html,2013,丰田,Prius,"210,000 mi","$8,000 ",卖车,洛杉矶,2025-03-02 10:43:00,便宜出普锐斯,liuliu52037,https://www.chineseinla.com/user/id_2601586.html,2025-03-16 17:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2863356.html,2013,雷克萨斯,200H,"145,911 mi","$13,000 ",卖车,洛杉矶,2025-03-01 18:47:00,13年雷克萨斯200H $13000,Feichi88,https://www.chineseinla.com/user/id_2601062.html,2025-03-16 20:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2809277.html,2009,丰田,Sienna,-,"$5,200 ",卖车,洛杉矶,2020-01-01 00:00:00,自售2009年塞纳,Tianyuan99,https://www.chineseinla.com/user/id_2578211.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871754.html,2022,丰田,塞纳 XSE运动款,"50,000 mi","$40,500 ",卖车,洛杉矶,2025-03-14 10:02:00,出售塞纳2022xse运动款,7911Ｑ.,https://www.chineseinla.com/user/id_2596847.html,2025-03-16 20:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871127.html,2017,尼桑,Sentra,-,"$6,880 ",卖车,洛杉矶,2025-03-13 10:40:00,17年日产轩逸$6880,wangxinrui,https://www.chineseinla.com/user/id_2606033.html,2025-03-15 16:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2865387.html,2021,丰田,凯美瑞SE运动版,"90,000 mi",-,租车,洛杉矶,2025-03-04 10:09:00,"2021 丰田凯美瑞SE运动版,一手车主",winsonhe,https://www.chineseinla.com/user/id_2446950.html,2025-03-16 21:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2830447.html,2020,雷克萨斯,Lexus  NX300h AWD,-,-,卖车,洛杉矶,2020-01-01 00:00:00,Lexus NX 300h 2020,阿慧بحبك,https://www.chineseinla.com/user/id_363552.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871365.html,2010,本田,雅阁 EXL 顶配版,"100,000 mi","$9,500 ",买车,洛杉矶,2025-03-13 15:27:00,出售低迈数2010 款本田雅阁EXL 顶配版,mssjkashi,https://www.chineseinla.com/user/id_627983.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2864837.html,-,-,-,-,-,-,洛杉矶,2025-03-03 13:30:00,出便宜塞纳,Rui8701,https://www.chineseinla.com/user/id_2533034.html,2025-03-15 20:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2860224.html,2018,丰田,RAV4 XLE,-,"$18,888 ",卖车,洛杉矶,2025-02-24 21:47:00,出售自家RAV4 XLE车型,WuHaiHua,https://www.chineseinla.com/user/id_2369268.html,2025-03-15 11:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2857013.html,2010,丰田,Prius,"150,000 mi","$5,500 ",卖车,洛杉矶,2025-02-18 13:55:00,"2010年普锐斯5500$,车况非常好",Ysb燕,https://www.chineseinla.com/user/id_2598879.html,2025-03-15 03:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2865176.html,2006,丰田,塞纳 顶配限量版,"230,000 mi","$4,800 ",卖车,洛杉矶,2025-03-04 21:59:00,2006 丰田 塞纳 顶配限量版,9676Haonan Cheng,https://www.chineseinla.com/user/id_548860.html,2025-03-15 07:15:00
https://www.chineseinla.com/f/page_viewtopic/t_2862719.html,2016,马自达,马自达6,-,"$9,500 ",卖车,洛杉矶,2025-02-28 18:38:00,马自达6 2016款 不到1万刀,天路行者368,https://www.chineseinla.com/user/id_2601259.html,2025-03-15 08:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2860451.html,2020,丰田,RAV4 LE AWD Hybrid,"90,000 mi",-,租车,洛杉矶,2025-02-24 10:26:00,2020丰田RAV4 油电混动HYBRID,winsonhe,https://www.chineseinla.com/user/id_2446950.html,2025-03-15 09:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2870459.html,2013,铃木,SX4,"120,000 mi","$3,800 ",卖车,洛杉矶,2025-03-12 10:34:00,13年日本铃木代步车$3850,xiaoxiaofeng123,https://www.chineseinla.com/user/id_2606034.html,2025-03-16 23:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871124.html,2015,丰田,Toyota普锐斯,"60,000~100,000 mi","$6,000 ",卖车,洛杉矶,2025-03-13 10:36:00,几千块2015年牛马神车丰田普锐斯,利未,https://www.chineseinla.com/user/id_2598472.html,2025-03-15 09:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2871147.html,-,-,-,-,-,-,洛杉矶,2025-03-13 11:06:00,2016 Miata 敞篷 后驱,yair,https://www.chineseinla.com/user/id_2502062.html,2025-03-15 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2862661.html,2016,本田,奥德赛,"60,000~100,000 mi",-,卖车,洛杉矶,2025-02-28 17:00:00,2016本田奥德赛1万9带走,honghu2025,https://www.chineseinla.com/user/id_2601064.html,2025-03-15 10:30:00
https://www.chineseinla.com/f/page_viewtopic/t_2871451.html,2017,丰田,Yaris IA,"30,000~60,000 mi","$6,000 ",卖车,洛杉矶,2025-03-13 17:41:00,17年丰田低价出售,沉沉,https://www.chineseinla.com/user/id_2491105.html,2025-03-15 21:45:00
https://www.chineseinla.com/f/page_viewtopic/t_2831094.html,2011,丰田,凯美瑞,"140,000 mi","$4,999 ",卖车,洛杉矶,2020-01-01 00:00:00,2011年丰田凯美瑞14万迈$4999,accgh,https://www.chineseinla.com/user/id_2548220.html,2025-03-16 23:00:00
https://www.chineseinla.com/f/page_viewtopic/t_2850803.html,2014,福特,福特嘉年华,"122,753 mi","$3,950 ",卖车,洛杉矶,2025-02-07 00:00:00,2014福特嘉年华＄3950,Feichi,https://www.chineseinla.com/user/id_2583925.html,2025-03-16 23:45:00
