"type","datetime","month","week","date","hour","count","update_reason","view_gap","duplicate_posts","url","title","Days_Old","author","author_link","repost_count","reply_count","delete_count","last_active"
"post","2025/02/17 19:00:00","2502","0217","17","19.0","0.0","","","","","","","","","","","",""
"post","2025/02/17 20:00:00","2502","0217","17","20.0","1.0","","","","","","","","","","","",""
"post","2025/02/17 21:00:00","2502","0217","17","21.0","0.0","","","","","","","","","","","",""
"post","2025/02/17 22:00:00","2502","0217","17","22.0","1.0","","","","","","","","","","","",""
"post","2025/02/17 23:00:00","2502","0217","17","23.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 00:00:00","2502","0218","18","0.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 01:00:00","2502","0218","18","1.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 02:00:00","2502","0218","18","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 03:00:00","2502","0218","18","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 04:00:00","2502","0218","18","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 05:00:00","2502","0218","18","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 06:00:00","2502","0218","18","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 07:00:00","2502","0218","18","7.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 08:00:00","2502","0218","18","8.0","1.0","","","","","","","","","","","",""
"post","2025/02/18 09:00:00","2502","0218","18","9.0","1.0","","","","","","","","","","","",""
"post","2025/02/18 10:00:00","2502","0218","18","10.0","1.0","","","","","","","","","","","",""
"post","2025/02/18 11:00:00","2502","0218","18","11.0","7.0","","","","","","","","","","","",""
"post","2025/02/18 12:00:00","2502","0218","18","12.0","2.0","","","","","","","","","","","",""
"post","2025/02/18 13:00:00","2502","0218","18","13.0","3.0","","","","","","","","","","","",""
"post","2025/02/18 14:00:00","2502","0218","18","14.0","6.0","","","","","","","","","","","",""
"post","2025/02/18 15:00:00","2502","0218","18","15.0","7.0","","","","","","","","","","","",""
"post","2025/02/18 16:00:00","2502","0218","18","16.0","1.0","","","","","","","","","","","",""
"post","2025/02/18 17:00:00","2502","0218","18","17.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 18:00:00","2502","0218","18","18.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 19:00:00","2502","0218","18","19.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 20:00:00","2502","0218","18","20.0","2.0","","","","","","","","","","","",""
"post","2025/02/18 21:00:00","2502","0218","18","21.0","0.0","","","","","","","","","","","",""
"post","2025/02/18 22:00:00","2502","0218","18","22.0","3.0","","","","","","","","","","","",""
"post","2025/02/18 23:00:00","2502","0218","18","23.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 00:00:00","2502","0219","19","0.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 01:00:00","2502","0219","19","1.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 02:00:00","2502","0219","19","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 03:00:00","2502","0219","19","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 04:00:00","2502","0219","19","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 05:00:00","2502","0219","19","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 06:00:00","2502","0219","19","6.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 07:00:00","2502","0219","19","7.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 08:00:00","2502","0219","19","8.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 09:00:00","2502","0219","19","9.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 10:00:00","2502","0219","19","10.0","4.0","","","","","","","","","","","",""
"post","2025/02/19 11:00:00","2502","0219","19","11.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 12:00:00","2502","0219","19","12.0","2.0","","","","","","","","","","","",""
"post","2025/02/19 13:00:00","2502","0219","19","13.0","8.0","","","","","","","","","","","",""
"post","2025/02/19 14:00:00","2502","0219","19","14.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 15:00:00","2502","0219","19","15.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 16:00:00","2502","0219","19","16.0","2.0","","","","","","","","","","","",""
"post","2025/02/19 17:00:00","2502","0219","19","17.0","3.0","","","","","","","","","","","",""
"post","2025/02/19 18:00:00","2502","0219","19","18.0","2.0","","","","","","","","","","","",""
"post","2025/02/19 19:00:00","2502","0219","19","19.0","1.0","","","","","","","","","","","",""
"post","2025/02/19 20:00:00","2502","0219","19","20.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 21:00:00","2502","0219","19","21.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 22:00:00","2502","0219","19","22.0","0.0","","","","","","","","","","","",""
"post","2025/02/19 23:00:00","2502","0219","19","23.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 00:00:00","2502","0220","20","0.0","2.0","","","","","","","","","","","",""
"post","2025/02/20 01:00:00","2502","0220","20","1.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 02:00:00","2502","0220","20","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 03:00:00","2502","0220","20","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 04:00:00","2502","0220","20","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 05:00:00","2502","0220","20","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 06:00:00","2502","0220","20","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 07:00:00","2502","0220","20","7.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 08:00:00","2502","0220","20","8.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 09:00:00","2502","0220","20","9.0","3.0","","","","","","","","","","","",""
"post","2025/02/20 10:00:00","2502","0220","20","10.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 11:00:00","2502","0220","20","11.0","3.0","","","","","","","","","","","",""
"post","2025/02/20 12:00:00","2502","0220","20","12.0","7.0","","","","","","","","","","","",""
"post","2025/02/20 13:00:00","2502","0220","20","13.0","3.0","","","","","","","","","","","",""
"post","2025/02/20 14:00:00","2502","0220","20","14.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 15:00:00","2502","0220","20","15.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 16:00:00","2502","0220","20","16.0","2.0","","","","","","","","","","","",""
"post","2025/02/20 17:00:00","2502","0220","20","17.0","3.0","","","","","","","","","","","",""
"post","2025/02/20 18:00:00","2502","0220","20","18.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 19:00:00","2502","0220","20","19.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 20:00:00","2502","0220","20","20.0","0.0","","","","","","","","","","","",""
"post","2025/02/20 21:00:00","2502","0220","20","21.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 22:00:00","2502","0220","20","22.0","1.0","","","","","","","","","","","",""
"post","2025/02/20 23:00:00","2502","0220","20","23.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 00:00:00","2502","0221","21","0.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 01:00:00","2502","0221","21","1.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 02:00:00","2502","0221","21","2.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 03:00:00","2502","0221","21","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 04:00:00","2502","0221","21","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 05:00:00","2502","0221","21","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 06:00:00","2502","0221","21","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 07:00:00","2502","0221","21","7.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 08:00:00","2502","0221","21","8.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 09:00:00","2502","0221","21","9.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 10:00:00","2502","0221","21","10.0","3.0","","","","","","","","","","","",""
"post","2025/02/21 11:00:00","2502","0221","21","11.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 12:00:00","2502","0221","21","12.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 13:00:00","2502","0221","21","13.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 14:00:00","2502","0221","21","14.0","2.0","","","","","","","","","","","",""
"post","2025/02/21 15:00:00","2502","0221","21","15.0","2.0","","","","","","","","","","","",""
"post","2025/02/21 16:00:00","2502","0221","21","16.0","4.0","","","","","","","","","","","",""
"post","2025/02/21 17:00:00","2502","0221","21","17.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 18:00:00","2502","0221","21","18.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 19:00:00","2502","0221","21","19.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 20:00:00","2502","0221","21","20.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 21:00:00","2502","0221","21","21.0","1.0","","","","","","","","","","","",""
"post","2025/02/21 22:00:00","2502","0221","21","22.0","0.0","","","","","","","","","","","",""
"post","2025/02/21 23:00:00","2502","0221","21","23.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 00:00:00","2502","0222","22","0.0","7.0","","","","","","","","","","","",""
"post","2025/02/22 01:00:00","2502","0222","22","1.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 02:00:00","2502","0222","22","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 03:00:00","2502","0222","22","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 04:00:00","2502","0222","22","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 05:00:00","2502","0222","22","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 06:00:00","2502","0222","22","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 07:00:00","2502","0222","22","7.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 08:00:00","2502","0222","22","8.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 09:00:00","2502","0222","22","9.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 10:00:00","2502","0222","22","10.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 11:00:00","2502","0222","22","11.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 12:00:00","2502","0222","22","12.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 13:00:00","2502","0222","22","13.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 14:00:00","2502","0222","22","14.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 15:00:00","2502","0222","22","15.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 16:00:00","2502","0222","22","16.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 17:00:00","2502","0222","22","17.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 18:00:00","2502","0222","22","18.0","0.0","","","","","","","","","","","",""
"post","2025/02/22 19:00:00","2502","0222","22","19.0","3.0","","","","","","","","","","","",""
"post","2025/02/22 20:00:00","2502","0222","22","20.0","3.0","","","","","","","","","","","",""
"post","2025/02/22 21:00:00","2502","0222","22","21.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 22:00:00","2502","0222","22","22.0","1.0","","","","","","","","","","","",""
"post","2025/02/22 23:00:00","2502","0222","22","23.0","1.0","","","","","","","","","","","",""
"post","2025/02/23 00:00:00","2502","0223","23","0.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 01:00:00","2502","0223","23","1.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 02:00:00","2502","0223","23","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 03:00:00","2502","0223","23","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 04:00:00","2502","0223","23","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 05:00:00","2502","0223","23","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 06:00:00","2502","0223","23","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 07:00:00","2502","0223","23","7.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 08:00:00","2502","0223","23","8.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 09:00:00","2502","0223","23","9.0","2.0","","","","","","","","","","","",""
"post","2025/02/23 10:00:00","2502","0223","23","10.0","5.0","","","","","","","","","","","",""
"post","2025/02/23 11:00:00","2502","0223","23","11.0","3.0","","","","","","","","","","","",""
"post","2025/02/23 12:00:00","2502","0223","23","12.0","5.0","","","","","","","","","","","",""
"post","2025/02/23 13:00:00","2502","0223","23","13.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 14:00:00","2502","0223","23","14.0","2.0","","","","","","","","","","","",""
"post","2025/02/23 15:00:00","2502","0223","23","15.0","3.0","","","","","","","","","","","",""
"post","2025/02/23 16:00:00","2502","0223","23","16.0","1.0","","","","","","","","","","","",""
"post","2025/02/23 17:00:00","2502","0223","23","17.0","1.0","","","","","","","","","","","",""
"post","2025/02/23 18:00:00","2502","0223","23","18.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 19:00:00","2502","0223","23","19.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 20:00:00","2502","0223","23","20.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 21:00:00","2502","0223","23","21.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 22:00:00","2502","0223","23","22.0","0.0","","","","","","","","","","","",""
"post","2025/02/23 23:00:00","2502","0223","23","23.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 00:00:00","2502","0224","24","0.0","1.0","","","","","","","","","","","",""
"post","2025/02/24 01:00:00","2502","0224","24","1.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 02:00:00","2502","0224","24","2.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 03:00:00","2502","0224","24","3.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 04:00:00","2502","0224","24","4.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 05:00:00","2502","0224","24","5.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 06:00:00","2502","0224","24","6.0","0.0","","","","","","","","","","","",""
"post","2025/02/24 07:00:00","2502","0224","24","7.0","0.0","","","","","","","","","","","",""
